sample_id,time_point,X_raw,y_raw
9,19,1.0,0.37371726146484185
10,0,0.0,0.4022417841983198
10,1,0.05263157894736842,0.6010592113251372
10,2,0.10526315789473684,0.4532694252091961
10,3,0.15789473684210525,0.4200025454412493
10,4,0.21052631578947367,0.4645177945942473
10,5,0.2631578947368421,0.5335743618993021
10,6,0.3157894736842105,0.5415416808075523
10,7,0.3684210526315789,0.5192166901512579
10,8,0.42105263157894735,0.44542203014743975
10,9,0.47368421052631576,0.609997843297773
10,10,0.5263157894736842,0.6498145811334346
10,11,0.5789473684210527,0.6186624253885249
10,12,0.631578947368421,0.5839161053028009
10,13,0.6842105263157894,0.5554023789837904
10,14,0.7368421052631579,0.556360979677573
10,15,0.7894736842105263,0.5253271157672855
10,16,0.8421052631578947,0.41971938259562147
10,17,0.894736842105263,0.494253445770067
10,18,0.9473684210526315,0.4580667836963725
10,19,1.0,0.5235286818507885
11,0,0.0,0.4696903826319917
11,1,0.05263157894736842,0.4099329838230018
11,2,0.10526315789473684,0.5017617338747355
11,3,0.15789473684210525,0.4274455660902914
11,4,0.21052631578947367,0.445637615557244
11,5,0.2631578947368421,0.4840086054534065
11,6,0.3157894736842105,0.3606941834866638
11,7,0.3684210526315789,0.4405167853485903
11,8,0.42105263157894735,0.5133843489429403
11,9,0.47368421052631576,0.412071067715328
11,10,0.5263157894736842,0.44057087237725384
11,11,0.5789473684210527,0.5087342550408906
11,12,0.631578947368421,0.49145812626158414
11,13,0.6842105263157894,0.5062583070383446
11,14,0.7368421052631579,0.4875171296570822
11,15,0.7894736842105263,0.4880876255726966
11,16,0.8421052631578947,0.4634949955302125
11,17,0.894736842105263,0.46056146366331413
11,18,0.9473684210526315,0.4506858925164152
11,19,1.0,0.4081091309068183
12,0,0.0,0.41626340530504713
12,1,0.05263157894736842,0.43037462650788594
12,2,0.10526315789473684,0.49980489357798047
12,3,0.15789473684210525,0.517367955904642
12,4,0.21052631578947367,0.4201238415243313
12,5,0.2631578947368421,0.47564768789274964
12,6,0.3157894736842105,0.4554435510964951
12,7,0.3684210526315789,0.41227172131105744
12,8,0.42105263157894735,0.38944166643809724
12,9,0.47368421052631576,0.41058777183971873
12,10,0.5263157894736842,0.40249121889444156
12,11,0.5789473684210527,0.34352437601627983
12,12,0.631578947368421,0.4895386536875262
12,13,0.6842105263157894,0.5106429663336737
12,14,0.7368421052631579,0.49613205561174545
12,15,0.7894736842105263,0.5920650896256909
12,16,0.8421052631578947,0.5576074792122095
12,17,0.894736842105263,0.6283389212737154
12,18,0.9473684210526315,0.4681982062963515
12,19,1.0,0.5733095946258715
13,0,0.0,0.47606869142275143
13,1,0.05263157894736842,0.6032891329833705
13,2,0.10526315789473684,0.5347200792192842
13,3,0.15789473684210525,0.48971951851557893
13,4,0.21052631578947367,0.4268715927938524
13,5,0.2631578947368421,0.43738188370802655
13,6,0.3157894736842105,0.5169717195497505
13,7,0.3684210526315789,0.47266806891192886
13,8,0.42105263157894735,0.43848198931689536
13,9,0.47368421052631576,0.4332999770413772
13,10,0.5263157894736842,0.3710137960185296
13,11,0.5789473684210527,0.3613525247272469
13,12,0.631578947368421,0.40585530647588897
13,13,0.6842105263157894,0.5376781946527169
13,14,0.7368421052631579,0.4645909650814783
13,15,0.7894736842105263,0.5102222346111696
13,16,0.8421052631578947,0.44795186531587317
13,17,0.894736842105263,0.43117001430563895
13,18,0.9473684210526315,0.5451460803905401
13,19,1.0,0.43313387075772447
14,0,0.0,0.517001561531502
14,1,0.05263157894736842,0.5394024769366804
14,2,0.10526315789473684,0.49783512880950687
14,3,0.15789473684210525,0.580080751480671
14,4,0.21052631578947367,0.6182155314438438
14,5,0.2631578947368421,0.6179792325172366
14,6,0.3157894736842105,0.5838861143899895
14,7,0.3684210526315789,0.5833236173718883
14,8,0.42105263157894735,0.5464805442495403
14,9,0.47368421052631576,0.49815534814552825
14,10,0.5263157894736842,0.5222673293191766
14,11,0.5789473684210527,0.5942594322558588
14,12,0.631578947368421,0.5773507623392485
14,13,0.6842105263157894,0.4877169536401658
14,14,0.7368421052631579,0.5314769168672214
14,15,0.7894736842105263,0.5185515143680431
14,16,0.8421052631578947,0.5527090642134713
14,17,0.894736842105263,0.4836988112696862
14,18,0.9473684210526315,0.4508078730056799
14,19,1.0,0.48208841265050306
15,0,0.0,0.5335306826085512
15,1,0.05263157894736842,0.515424538523241
15,2,0.10526315789473684,0.6109565580366029
15,3,0.15789473684210525,0.5345285769665205
15,4,0.21052631578947367,0.5125952125929045
15,5,0.2631578947368421,0.4864836311261338
15,6,0.3157894736842105,0.6303700067930588
15,7,0.3684210526315789,0.5325904333347321
15,8,0.42105263157894735,0.5159735241105131
15,9,0.47368421052631576,0.5052391475937814
15,10,0.5263157894736842,0.5536276892766423
15,11,0.5789473684210527,0.49337132396090616
15,12,0.631578947368421,0.5780900069882818
15,13,0.6842105263157894,0.5360290037230782
15,14,0.7368421052631579,0.5518112494702052
15,15,0.7894736842105263,0.5216189926080484
15,16,0.8421052631578947,0.501452217977184
15,17,0.894736842105263,0.43156792889841855
15,18,0.9473684210526315,0.5081353602282719
15,19,1.0,0.48867126580961295
16,0,0.0,0.5100644408313257
16,1,0.05263157894736842,0.43958461360646717
16,2,0.10526315789473684,0.42020327563234205
16,3,0.15789473684210525,0.5130732354095608
16,4,0.21052631578947367,0.5307832076382397
16,5,0.2631578947368421,0.49079721640819185
16,6,0.3157894736842105,0.3355757310829834
16,7,0.3684210526315789,0.46859633980793597
16,8,0.42105263157894735,0.3902133758935703
16,9,0.47368421052631576,0.5007005820297673
16,10,0.5263157894736842,0.4899139926738438
16,11,0.5789473684210527,0.4567788382915501
16,12,0.631578947368421,0.5440733034872196
16,13,0.6842105263157894,0.5446131127981505
16,14,0.7368421052631579,0.3744319288495225
16,15,0.7894736842105263,0.5547036826124871
16,16,0.8421052631578947,0.5917090524021282
16,17,0.894736842105263,0.4941793824032951
16,18,0.9473684210526315,0.5619662489899918
16,19,1.0,0.545629849841162
17,0,0.0,0.4920037723525146
17,1,0.05263157894736842,0.3814090874045449
17,2,0.10526315789473684,0.4402357183133599
17,3,0.15789473684210525,0.39942466881503663
17,4,0.21052631578947367,0.4610958511256729
17,5,0.2631578947368421,0.40873628054031375
17,6,0.3157894736842105,0.29057062503263914
17,7,0.3684210526315789,0.3914710000916804
17,8,0.42105263157894735,0.49518609715470363
17,9,0.47368421052631576,0.3424939356315952
17,10,0.5263157894736842,0.4459224185824673
17,11,0.5789473684210527,0.3999330804034406
17,12,0.631578947368421,0.44185790797563446
17,13,0.6842105263157894,0.442290236328699
17,14,0.7368421052631579,0.3976833443940326
17,15,0.7894736842105263,0.4241643715189337
17,16,0.8421052631578947,0.5463764874457742
17,17,0.894736842105263,0.46292222395608346
17,18,0.9473684210526315,0.5029520318382201
17,19,1.0,0.5147382805591226
18,0,0.0,0.4844895758685792
18,1,0.05263157894736842,0.4065176720671822
18,2,0.10526315789473684,0.4846839515102403
18,3,0.15789473684210525,0.41292308067891537
18,4,0.21052631578947367,0.38754336143750007
18,5,0.2631578947368421,0.47819958830398807
18,6,0.3157894736842105,0.5537638318925036
18,7,0.3684210526315789,0.5017103569664524
18,8,0.42105263157894735,0.5849420158746097
18,9,0.47368421052631576,0.3948523051054388
18,10,0.5263157894736842,0.41043954962510903
18,11,0.5789473684210527,0.49613969769311744
18,12,0.631578947368421,0.5701944715262103
18,13,0.6842105263157894,0.5054195357542308
18,14,0.7368421052631579,0.5539339550687464
18,15,0.7894736842105263,0.6010466435699149
18,16,0.8421052631578947,0.5787414106881409
18,17,0.894736842105263,0.45086457940806407
18,18,0.9473684210526315,0.5704533239850789
18,19,1.0,0.5695401785730828
19,0,0.0,0.48498726357696925
19,1,0.05263157894736842,0.5549072348766715
19,2,0.10526315789473684,0.5159938145316815
19,3,0.15789473684210525,0.550055282959586
19,4,0.21052631578947367,0.5172708187406414
19,5,0.2631578947368421,0.4861688425141683
19,6,0.3157894736842105,0.5677087450023334
19,7,0.3684210526315789,0.5632367997063964
19,8,0.42105263157894735,0.5132067321137154
19,9,0.47368421052631576,0.5703531916903593
19,10,0.5263157894736842,0.5080797848121509
19,11,0.5789473684210527,0.49986250740685945
19,12,0.631578947368421,0.5652651350249832
19,13,0.6842105263157894,0.587053617471618
19,14,0.7368421052631579,0.5213558305761713
19,15,0.7894736842105263,0.553171925337914
19,16,0.8421052631578947,0.532071181010427
19,17,0.894736842105263,0.5546847172481763
19,18,0.9473684210526315,0.6170155711181555
19,19,1.0,0.4509061004142536
20,0,0.0,0.5910814971953837
20,1,0.05263157894736842,0.5730493207076495
20,2,0.10526315789473684,0.46914346518610983
20,3,0.15789473684210525,0.4581330537893229
20,4,0.21052631578947367,0.5573921653526119
20,5,0.2631578947368421,0.5636371450152791
20,6,0.3157894736842105,0.5241890470556978
20,7,0.3684210526315789,0.5154863738498773
20,8,0.42105263157894735,0.515921569730501
20,9,0.47368421052631576,0.6299715688169187
20,10,0.5263157894736842,0.5332042714151198
20,11,0.5789473684210527,0.6026503909031978
20,12,0.631578947368421,0.5583109040237063
20,13,0.6842105263157894,0.47281820474508895
20,14,0.7368421052631579,0.5656087926592555
20,15,0.7894736842105263,0.5120311549243336
20,16,0.8421052631578947,0.6144368727699241
20,17,0.894736842105263,0.5633024774523752
20,18,0.9473684210526315,0.4654011268494669
20,19,1.0,0.5390989629099623
21,0,0.0,0.5024674962012432
21,1,0.05263157894736842,0.5068129856087434
21,2,0.10526315789473684,0.6017130782983644
21,3,0.15789473684210525,0.48123643972476166
21,4,0.21052631578947367,0.4927094092434968
21,5,0.2631578947368421,0.5354637545443509
21,6,0.3157894736842105,0.4908827775571676
21,7,0.3684210526315789,0.43426394265649854
21,8,0.42105263157894735,0.4928259573029984
21,9,0.47368421052631576,0.5021329091509702
21,10,0.5263157894736842,0.4897179304248667
21,11,0.5789473684210527,0.45726138527893734
21,12,0.631578947368421,0.48168461661448314
21,13,0.6842105263157894,0.38880456204373964
21,14,0.7368421052631579,0.6122216274373271
21,15,0.7894736842105263,0.4029420444472703
21,16,0.8421052631578947,0.5225449510541076
21,17,0.894736842105263,0.5763347093533567
21,18,0.9473684210526315,0.48802932520124154
21,19,1.0,0.5912835274046954
22,0,0.0,0.5244882593048046
22,1,0.05263157894736842,0.5852775158289137
22,2,0.10526315789473684,0.5471668945671235
22,3,0.15789473684210525,0.5027897812834268
22,4,0.21052631578947367,0.5256751484728386
22,5,0.2631578947368421,0.4070702314366502
22,6,0.3157894736842105,0.5134991124659496
22,7,0.3684210526315789,0.44400363999273923
22,8,0.42105263157894735,0.47541756946681796
22,9,0.47368421052631576,0.4921711011438502
22,10,0.5263157894736842,0.4181246406253766
22,11,0.5789473684210527,0.49985992100879223
22,12,0.631578947368421,0.5469362171310541
22,13,0.6842105263157894,0.45940389192417364
22,14,0.7368421052631579,0.39358072713530584
22,15,0.7894736842105263,0.48739605460653074
22,16,0.8421052631578947,0.4275397474280221
22,17,0.894736842105263,0.511073140454594
22,18,0.9473684210526315,0.525857994319867
22,19,1.0,0.4737961624421988
23,0,0.0,0.5441293294499178
23,1,0.05263157894736842,0.47335412549926287
23,2,0.10526315789473684,0.4860948497225449
23,3,0.15789473684210525,0.47820724710140206
23,4,0.21052631578947367,0.5186413477442762
23,5,0.2631578947368421,0.47586873850951106
23,6,0.3157894736842105,0.5392224025234977
23,7,0.3684210526315789,0.4939529185563467
23,8,0.42105263157894735,0.36583961717279856
23,9,0.47368421052631576,0.42065419217375605
23,10,0.5263157894736842,0.4060576470842789
23,11,0.5789473684210527,0.5221400247664947
23,12,0.631578947368421,0.45126143064582386
23,13,0.6842105263157894,0.4395965800197361
23,14,0.7368421052631579,0.5278224452232665
23,15,0.7894736842105263,0.4619167601738415
23,16,0.8421052631578947,0.484117153831809
23,17,0.894736842105263,0.47967217482874397
23,18,0.9473684210526315,0.42451956380134065
23,19,1.0,0.5051392484856797
24,0,0.0,0.4513090766128415
24,1,0.05263157894736842,0.4792199064401347
24,2,0.10526315789473684,0.5481403458417536
24,3,0.15789473684210525,0.36970564580107096
24,4,0.21052631578947367,0.43893379945758615
24,5,0.2631578947368421,0.4517966140409964
24,6,0.3157894736842105,0.41136862025782206
24,7,0.3684210526315789,0.47909438923124326
24,8,0.42105263157894735,0.38984102479719973
24,9,0.47368421052631576,0.5675056900764984
24,10,0.5263157894736842,0.5336076141251446
24,11,0.5789473684210527,0.5239140185640676
24,12,0.631578947368421,0.5059763907044094
24,13,0.6842105263157894,0.45429143183126314
24,14,0.7368421052631579,0.6443065570678006
24,15,0.7894736842105263,0.5745687804383078
24,16,0.8421052631578947,0.5249852911632499
24,17,0.894736842105263,0.46404739443400855
24,18,0.9473684210526315,0.5231853315428114
24,19,1.0,0.621981278661451
25,0,0.0,0.5882663899421631
25,1,0.05263157894736842,0.6197396111130598
25,2,0.10526315789473684,0.582495313784889
25,3,0.15789473684210525,0.5613287702610996
25,4,0.21052631578947367,0.534429989662261
25,5,0.2631578947368421,0.558610445980064
25,6,0.3157894736842105,0.5438541777564211
25,7,0.3684210526315789,0.6015461201791534
25,8,0.42105263157894735,0.6511909574841162
25,9,0.47368421052631576,0.47394087488895686
25,10,0.5263157894736842,0.5794765503852488
25,11,0.5789473684210527,0.4417113214734202
25,12,0.631578947368421,0.48285705212459
25,13,0.6842105263157894,0.541814994980814
25,14,0.7368421052631579,0.42224535152065557
25,15,0.7894736842105263,0.2749541883800639
25,16,0.8421052631578947,0.4832469035422626
25,17,0.894736842105263,0.4457924813702523
25,18,0.9473684210526315,0.32021831468824896
25,19,1.0,0.5187054410743667
26,0,0.0,0.4359668702421286
26,1,0.05263157894736842,0.5851275436610792
26,2,0.10526315789473684,0.4443833172329791
26,3,0.15789473684210525,0.4342828784671048
26,4,0.21052631578947367,0.42373308358827405
26,5,0.2631578947368421,0.44256583488603096
26,6,0.3157894736842105,0.515034300880404
26,7,0.3684210526315789,0.4893339004308826
26,8,0.42105263157894735,0.4982797912221369
26,9,0.47368421052631576,0.39696698293365473
26,10,0.5263157894736842,0.46719573475870735
26,11,0.5789473684210527,0.531553507548587
26,12,0.631578947368421,0.595278148609983
26,13,0.6842105263157894,0.5649478197074639
26,14,0.7368421052631579,0.578288231195349
26,15,0.7894736842105263,0.5690803037107229
26,16,0.8421052631578947,0.5241009126517222
26,17,0.894736842105263,0.5532142232764209
26,18,0.9473684210526315,0.6275987437794252
26,19,1.0,0.603084071876826
27,0,0.0,0.5662701515395394
27,1,0.05263157894736842,0.5994715986280617
27,2,0.10526315789473684,0.4319674523354081
27,3,0.15789473684210525,0.4642203781187753
27,4,0.21052631578947367,0.46986503117243233
27,5,0.2631578947368421,0.4918096015809061
27,6,0.3157894736842105,0.5360960483208914
27,7,0.3684210526315789,0.49354947333246735
27,8,0.42105263157894735,0.4955235114698254
27,9,0.47368421052631576,0.5875629691535856
27,10,0.5263157894736842,0.5115144697601365
27,11,0.5789473684210527,0.500880945402257
27,12,0.631578947368421,0.4852231490624264
27,13,0.6842105263157894,0.4630895401245175
27,14,0.7368421052631579,0.49505909183681623
27,15,0.7894736842105263,0.40021102796028435
27,16,0.8421052631578947,0.4548603467053183
27,17,0.894736842105263,0.4172196923676056
27,18,0.9473684210526315,0.37212568681171454
27,19,1.0,0.5208600021463072
28,0,0.0,0.5145648978258139
28,1,0.05263157894736842,0.4890550672869267
28,2,0.10526315789473684,0.4577739058633619
28,3,0.15789473684210525,0.4313470863970064
28,4,0.21052631578947367,0.401585599909235
28,5,0.2631578947368421,0.48721976355473334
28,6,0.3157894736842105,0.4812604943966647
28,7,0.3684210526315789,0.5323726012936475
28,8,0.42105263157894735,0.40937991888993897
28,9,0.47368421052631576,0.5330127803291448
28,10,0.5263157894736842,0.5524272829032013
28,11,0.5789473684210527,0.47863297910916497
28,12,0.631578947368421,0.45620770473334604
28,13,0.6842105263157894,0.5582064934953728
28,14,0.7368421052631579,0.5755285299589692
28,15,0.7894736842105263,0.5600337821149184
28,16,0.8421052631578947,0.48099646239064303
28,17,0.894736842105263,0.47723539991337055
28,18,0.9473684210526315,0.5356434083252775
28,19,1.0,0.5499342291216642
29,0,0.0,0.5626134296632901
29,1,0.05263157894736842,0.4211529877388799
29,2,0.10526315789473684,0.572932091500259
29,3,0.15789473684210525,0.4695211799347663
29,4,0.21052631578947367,0.5230062865020698
29,5,0.2631578947368421,0.5339211785177177
29,6,0.3157894736842105,0.4694681379662944
29,7,0.3684210526315789,0.5492489554119849
29,8,0.42105263157894735,0.543514309109633
29,9,0.47368421052631576,0.5510754121984333
29,10,0.5263157894736842,0.5516075459424653
29,11,0.5789473684210527,0.5741855421510657
29,12,0.631578947368421,0.6106291627106649
29,13,0.6842105263157894,0.5169956047389053
29,14,0.7368421052631579,0.5939838263777925
29,15,0.7894736842105263,0.4450813679120518
29,16,0.8421052631578947,0.4805899654020359
29,17,0.894736842105263,0.5658231204816386
29,18,0.9473684210526315,0.4827837003244849
29,19,1.0,0.581813232921916
30,0,0.0,0.4206029267801688
30,1,0.05263157894736842,0.4601098904248013
30,2,0.10526315789473684,0.40024461932430205
30,3,0.15789473684210525,0.4107696112183039
30,4,0.21052631578947367,0.44843588996188277
30,5,0.2631578947368421,0.5712319305466751
30,6,0.3157894736842105,0.459062935771845
30,7,0.3684210526315789,0.3991432074910454
30,8,0.42105263157894735,0.4937822250627935
30,9,0.47368421052631576,0.4845192664982531
30,10,0.5263157894736842,0.45328836892224367
30,11,0.5789473684210527,0.5054141160830998
30,12,0.631578947368421,0.46242139895723894
30,13,0.6842105263157894,0.51174443472931
30,14,0.7368421052631579,0.5481675729178745
30,15,0.7894736842105263,0.5818341420674014
30,16,0.8421052631578947,0.5710825223481334
30,17,0.894736842105263,0.43947891364504926
30,18,0.9473684210526315,0.5501938992640492
30,19,1.0,0.5126126900717574
31,0,0.0,0.5760505822116201
31,1,0.05263157894736842,0.5137078545625783
31,2,0.10526315789473684,0.664398309594842
31,3,0.15789473684210525,0.6723726596692304
31,4,0.21052631578947367,0.6743587266127273
31,5,0.2631578947368421,0.5012091087640286
31,6,0.3157894736842105,0.5194248285806481
31,7,0.3684210526315789,0.5609481817631212
31,8,0.42105263157894735,0.393149590226482
31,9,0.47368421052631576,0.5445019855038966
31,10,0.5263157894736842,0.3761905017273839
31,11,0.5789473684210527,0.42998694652791836
31,12,0.631578947368421,0.40819527298523434
31,13,0.6842105263157894,0.3513033147329309
31,14,0.7368421052631579,0.5306992598899536
31,15,0.7894736842105263,0.48764201522593636
31,16,0.8421052631578947,0.3512277069156593
31,17,0.894736842105263,0.45349846615967254
31,18,0.9473684210526315,0.5189608812683291
31,19,1.0,0.5432377828905999
32,0,0.0,0.570979944713947
32,1,0.05263157894736842,0.5092274649798083
32,2,0.10526315789473684,0.5305584626000003
32,3,0.15789473684210525,0.6493103555652743
32,4,0.21052631578947367,0.5671102558450105
32,5,0.2631578947368421,0.5530188497158751
32,6,0.3157894736842105,0.517945438656646
32,7,0.3684210526315789,0.5272373142029881
32,8,0.42105263157894735,0.5518603275204043
32,9,0.47368421052631576,0.4418057868119815
32,10,0.5263157894736842,0.5597247700418014
32,11,0.5789473684210527,0.4466653062241647
32,12,0.631578947368421,0.5361617604230384
32,13,0.6842105263157894,0.48121290315651744
